dataset,query_id,query_original,query_variation,category,variation
antique/train/split200-valid,684633,what s the best asian and why,what s the bestest asian and why,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3814583,why do only republicans defend martha stewart,why do only republicans defends martha stewart,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,489705,what are some unwritten rules while using a urinal,what are some unwritten provisions while using a urinal,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1970273,why do hot molecules move faster than cold molecules,why do hottie molecules move faster than cold molecules,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2175167,what is your definition of pornography,what is your define of pornography,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,963523,how to get mythral shards on kingdom hearts 2,how to get mythral splinters on kingdom hearts 2,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1188438,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over crude terrain,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2418824,why do space shuttles move when the rockets are fired but not when water is ejected,why do space shuttles move when the rocket are fired but not when water is ejected,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3626847,what can check engine light signify in my 94 plymoth voyager,what can verification engine light signify in my 94 plymoth voyager,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3885753,why are dead cockroaches always found lying on their backs instead of face down,why are dead cockroaches continuously found lying on their backs instead of face down,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2048278,what is the ph of a 0 4 m solution of ch3coona,what is the ph of a 0 4 m solutions of ch3coona,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,114758,why does christianity teach,why does christianity lectured,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1295284,how can we solve a problem,how can we resolve a problem,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3958214,how is light energy turned into heat energy,how is light energy turned into caliente energy,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2180502,how honest are you,how truthful are you,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2522067,why are liberals incapable of identifying and confronting evil,why are liberals incompetent of identifying and confronting evil,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1536937,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma vs the,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma v the,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2534994,what is the meaning of my first name andrei,what is the meaning of my first name andrey,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2543919,what is the easiest way to make chocolate mousse,what is the easiest camino to make chocolate mousse,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1037897,why doesn t salt lake city have its own sub category,why doesn t salt lake city have its own sub class,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,220575,how do you use lube,how do you use lubricant,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1727343,why do people have two nostrils,why do people have deux nostrils,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1583099,why u s is trying 2 help israel so what about palastene israel has more weapons than palastene,why u s is trying 2 help israel so what about palastene israel has more waffen than palastene,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,344029,what does bmr stand for when you are talking about health and what is bmr,what does bmr stand for when you are chitchat about health and what is bmr,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4450252,what are the causes of college dropouts,what are the causes of university dropouts,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1607924,how does the earth go,how does the tierra go,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2035638,why can t u wear white shoes on labour day,why can t u wear blanc shoes on labour day,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2155390,can i feed my red eared slider steak,can i feed my red eared slide steak,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2678635,why do husky s have coloful eyes then other dogs,why do eskimo s have coloful eyes then other dogs,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3159749,what is the difference between organic and inorganic eggs,what is the dispute between organic and inorganic eggs,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3104841,how do you take care of hamster gigy pig,how do you take care of hamster gigy pork,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2700836,how do you wire an 800 watt inverter,how do you cabled an 800 watt inverter,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2137263,what is an encronologist,what is an encronologist,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2678484,what is the mean of bibliography,what is the meaning of bibliography,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2620488,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,why do they say belive keep eggs in the fridge if there is a special compartment in most fridges for eggs,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1582044,how do tarot cards work,how do tarot cards jobs,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1514356,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy even nonetheless i had a goodnights sleep,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3961,how to stop rabbit from peeing on the floor,how to stop rabbit from pissing on the floor,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4400543,why do some animals always have more than one baby some animals don t,why do some animals continually have more than one baby some animals don t,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3178012,why do we find bricks in toilets,why do we find bricks in bathroom,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1978816,if god talked to moses why didn t god explain to moses about evolution why all the day 5 day 6 lies,if jeez talked to moses why didn t god explain to moses about evolution why all the day 5 day 6 lies,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2306533,how can i get water out of my ear,how can i get water out of my ree,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,17665,how do i get rid of a bird s nest my kichen window,how do i get rid of a bird s nest my kichen windows,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3374970,what is the correct form i wear glasses or i am wearing glasses and why,what is the exact form i wear glasses or i am wearing glasses and why,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,363519,how do you install a oil breather on a 1994 ford tempo,how do you installs a oil breather on a 1994 ford tempo,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1471877,why metals prices are getting all time high,why metals costs are getting all time high,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2571912,if a coin is tossed twice what is the probability of getting heads both times,if a coin is tossed twice what is the probability of getting leaders both times,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2901754,how are fico scores calculated,how are fico scores calculate,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,986260,what is currently the meaning of life,what is currently the meaning of lifetime,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,961127,why do we put up with the heresies of science,why do we put up with the heresies of sciences,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,126182,how can i find out if i have a warrant without paying a fee,how can i find out if i have a warrant without salaries a fee,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3608433,how fast is the chicago transit authority train,how prompt is the chicago transit authority train,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1289770,what is the definition of answer,what is the definitions of answer,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1607303,how does a single parent with four teenagers get rich,how does a sole parent with four teenagers get rich,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4387641,how do i keep my cat from scratching my leather couch,how do i keep my cat from scraping my leather couch,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2492366,what is so bad about the seal hunt,what is so negative about the seal hunt,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1647624,why do american s say eggsit,why do american s said eggsit,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,727663,why do pigs wallow in mud,why do pigs wallow in clay,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3272207,how to make pineapple upsidedown cake germain chocolate cake,how to make pineapple upsidedown pudding germain chocolate cake,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2113006,when you go to buy a watch why do all the watches clocks set to show 10 10,when you go to buy a watch why do all the watches clocks set to demonstrating 10 10,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3470651,how do i get rid of static shock electricity,how do i gets rid of static shock electricity,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1251077,what is the term take hight road mean,what is the term take hight road imply,Paraphrasing,WordEmbedSynSwap
